name,desc,url,address_1,address_2,city,state,postal,country,type_row,region,duplicate_id,duplicate_type,training_set_num
projecthope,,https://wrojecthopelynden.com/project-hope-food-bapk/,205 s british columbia ave,,lynden,wa,98264,us,physical,,729,mangled_name|mangled_url|mangled_region,1
bellingham unitarian fellowship - humanitas ministry,"the humanitas ministry provides limited financial assistance to residents of whatcom county who are in need. typical requests may include a monthly bus pass, groceries, gasoline, camping gear, assistance with utilities, or other necessities.",https://www.humanitasministry.org/,1207 ellsworth st,,bellingham,wa,98225,us,physical,whatcom,,,1
bellingham unitarian fellowship- humanitas inistry,"the humanitas ministry provides limited financial assistance to residents of whatcom county who are in need. typical requests may include a monthly bus pass, groceries, gasoline, camping gear, assistance with utilities, or other necessities.",http://www.humanitasministry.hom/,1207 ellsworth st,,bellingham,wa,98225,us,physical,whtcom,731,mangled_name|mangled_url|mangled_region,1
foothills food bank (saint peter’s church),,,"east whatcom regional resource center,8255 kendal road",,maple falls,wa,98266,us,physical,whatcom,,,1
foothills food bank (saint peter’s church),,,,,maple falls,wa,98266,us,physical,whatcom,733,mangled_address_1,1
laurel community baptist church,,,162 w laurel rd,,bellingham,wa,98226,us,physical,whatcom,,,1
laurel community baptist clurch,,,162 w laurel rd,,bellingham,wa,98226,us,physical,whatcom,735,mangled_name,1
harmony elementary school,this school is part of the mt baker school district.,https://www.mtbaker.wednet.edu/o/harmony,5060 sand rd,,bellingham,wa,98226,us,physical,whatcom,,,1
harmny elementary school,this school is part of the mt baker school district.,http://mtbaker.hednet.edu/o/harmony,5060 sand rd,,bellingham,wa,98226,us,physical,whatcom,737,mangled_name|mangled_url,1
kendall elementary school,this elementary school is part of the mt. baker school district.,https://www.mtbaker.wednet.edu/o/kendall,7547 kendall rd,,maple falls,wa,98266,us,physical,whatcom,,,1
kendall elementary school,this elementary school is part of the mt. baker school district.,http://www.mtbaker.wednet.edu/o/kendall,7547 kendall rd,,maple falls,wa,98266,us,physical,whatcom,739,mangled_url,1
whatcom county dental resource list,,,800 e chestnut ll suite 2,,bellingham,wa,98227,us,physical,whatcom,,,1
whatcom county dentaf resoure list,,,800 e chestnut ll suite 2,,bellingham,wa,98227,us,physical,whatcom,741,mangled_name,1
ferndale school district,,,"early learning center,5275 nw dr,#26",,ferndale,wa,98248,us,physical,whatcom,,,1
ferndale schol district,,,"early learning center,5275 nw dr,#26",,ferndale,wa,98248,us,physical,whatcom,743,mangled_name,1
nooksack valley food bank,,,204 n washington,,everson,wa,98247,us,physical,whatcom,,,1
satellite food bank at christ the king community church,,,4173 meridian st,,bellingham,wa,98226,us,physical,whatcom,,,1
stellite food balk at christ the king community church,,,4173 meridian str,,bellingham,wa,98226,us,physical,whatcom,746,mangled_name|mangled_address_1,1
whatcom taking action,"provides phone screening, intake & referrals for children with special health care needs.",https://whatcomtakingaction.org/,1111 cornwall avenue,,bellingham,wa,98225,us,physical,whatcom,,,1
whatcom taking action,"provides phone screening, intake & referrals for children with special health care needs.",http://whatcomtakingaction.org/,,,bellingham,wa,98225,us,physical,whatcom,748,mangled_address_1|mangled_url,1
washington hands and voices,,,"2950 newmarket st,suite 101-124",,bellingham,wa,98226,us,physical,whatcom,,,1
wahington hands and voices,,,"2950 newmarket st,suite 101-124",,bellingham,wa,98226,u,physical,whatcom,750,mangled_name|mangled_country,1
lydia place,,https://lydiaplace.org/,1701 gladstone street,,bellingham,wa,98229,us,physical,whatcom,,,1
lydia place,,https://lydiaplace.org/,1701 gladstone str,,bellingham,wa,98229,us,physical,whatcom,752,mangled_address_1,1
bellingham parks & recreation,,,3424 meridian st,,bellingham,wa,98225,us,physical,whatcom,,,1
belingham parks u recreation,,,3424 meridian street,,bellingham,wa,98225,uj,physical,whatcom,754,mangled_name|mangled_address_1|mangled_country,1
hillcrest church,,,1504 larrabee ave,,bellingham,wa,98225,us,physical,whatcom,,,1
hillcrest chrch,,,,,bellingham,wa,98225,us,physical,whatcom,756,mangled_name|mangled_address_1,1
northwest regional council,"you must be enrolled in apple health (medicaid) in san juan, skagit, island, or whatcom county, and your transportation needs must be for a medical appointment such as: dialysis, ob, medical, dental, scheduled covid-19 vaccines appointments, etc.pease call at least at least 7-14 days before of your appointment. if you request transportation less than 2 business days before your appointment, they may not be able to schedule transportation for you.trips are paid by client’s medicaid coverage.the most common types of transportation available include:- bus tickets and passes- gas vouchers- intercity buses (such as greyhound)- wheelchair van/cabulance- ferry tickets- air & water taxi- taxi- uber",,"600 lakeway dr,suite 100",,bellingham,wa,98225,us,physical,whatcom,,,1
northwestgreional councrl,"you must be enrolled in apple health (medicaid) in san juan, skagit, island, or whatcom county, and your transportation needs must be for a medical appointment such as: dialysis, ob, medical, dental, scheduled covid-19 vaccines appointments, etc.pease call at least at least 7-14 days before of your appointment. if you request transportation less than 2 business days before your appointment, they may not be able to schedule transportation for you.trips are paid by client’s medicaid coverage.the most common types of transportation available include:- bus tickets and passes- gas vouchers- intercity buses (such as greyhound)- wheelchair van/cabulance- ferry tickets- air & water taxi- taxi- uber",,"600 lakeway dr,suite 100",,bellingham,wa,98225,us,physical,whatcom,758,mangled_name,1
rebound families (whatcom county),,,"316 e mcleod rd,suite 102",,bellingham,wa,98226,us,physical,whatcom,,,1
rebound families (whatcom county),,,"316 e mcleod rd,suite 102",,bellingham,wa,98226,s,physical,whatcom,760,mangled_country,1
point roberts food bank,,,1480 gulf rd,,point roberts,wa,98281,us,physical,whatcom,,,1
poin rogerts fogd bank,,,1480 gulf rd.,,point roberts,wa,98281,us,physical,whatcom,762,mangled_name|mangled_address_1,1
bellingham public library,,,210 central ave,,bellingham,wa,98227,us,physical,whatcom,,,1
bellingham public lnbrary,,,210 central ave,,bellingham,wa,98227,us,physical,whatcom,764,mangled_name,1
ferndale community service cooperative - resource center,,,5694 2nd ave,,ferndale,wa,98248,us,physical,whatcom,,,1
ferndale community servnre cooperative- resource center,,,5694 2nd ave,,ferndale,wa,98248,us,physical,whatcom,766,mangled_name,1
satellite food bank at alderwood elementary,,,3400 hollywood ave,,bellingham,wa,98225,us,physical,whatcom,,,1
